from_airport_code,from_country,dest_airport_code,dest_country,aircraft_type,airline_number,airline_name,flight_number,departure_time,arrival_time,duration,stops,price,currency,co2_emissions,avg_co2_emission_for_this_route,co2_percentage,scan_date
CDG,France,IST,Turkey,Airbus A320|Airbus A320,LH,[Lufthansa],LH1027|LH1027,2022-05-07 09:25:00,2022-05-07 17:00:00,395,1,411.0,USD,272000.0,218000.0,24%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A321neo,LH,[Lufthansa],LH1027|LH1027,2022-05-07 09:25:00,2022-05-07 21:15:00,650,1,411.0,USD,243000.0,218000.0,11%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A320,LH,[Lufthansa],LH1029|LH1029,2022-05-07 10:30:00,2022-05-07 17:00:00,330,1,411.0,USD,285000.0,218000.0,30%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A321neo,LH,[Lufthansa],LH1029|LH1029,2022-05-07 10:30:00,2022-05-07 21:15:00,585,1,411.0,USD,257000.0,218000.0,17%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH1031|LH1031,2022-05-07 11:25:00,2022-05-07 21:15:00,530,1,411.0,USD,229000.0,218000.0,4%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320neo,A3,[Aegean],A3611|A3611,2022-05-07 11:55:00,2022-05-07 20:00:00,425,1,423.0,USD,268000.0,218000.0,23%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3611|A3611,2022-05-07 11:55:00,2022-05-08 09:50:00,1255,1,423.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A319,A3,[Aegean],A3611|A3611,2022-05-07 11:55:00,2022-05-08 14:55:00,1560,1,423.0,USD,300000.0,218000.0,37%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A330|Airbus A330,multi,[Air France| MEA],AF564|AF564,2022-05-07 09:05:00,2022-05-07 19:30:00,565,1,436.0,USD,514000.0,218000.0,136%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Boeing 737,multi,[Air Serbia| Turkish Airlines],JU311|JU311,2022-05-07 10:15:00,2022-05-07 23:10:00,715,1,472.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321|Airbus A320,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 17:00:00,560,2,475.0,USD,340000.0,218000.0,56%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A319|Airbus A320,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 17:00:00,560,2,475.0,USD,347000.0,218000.0,59%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321|Airbus A320,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 17:00:00,560,2,475.0,USD,340000.0,218000.0,56%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,318000.0,218000.0,45%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,318000.0,218000.0,45%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,308000.0,218000.0,41%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,311000.0,218000.0,43%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,311000.0,218000.0,43%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 21:15:00,815,2,475.0,USD,297000.0,218000.0,36%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A320|Airbus A321neo,LH,[Lufthansa],LH2227|LH2227|LH2227,2022-05-07 09:00:00,2022-05-07 21:15:00,675,2,475.0,USD,341000.0,218000.0,56%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH2227|LH2227|LH2227,2022-05-07 09:00:00,2022-05-07 21:15:00,675,2,475.0,USD,329000.0,218000.0,51%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A319|Airbus A321neo,LH,[Lufthansa],LH2227|LH2227|LH2227,2022-05-07 09:00:00,2022-05-07 21:15:00,675,2,475.0,USD,350000.0,218000.0,60%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320neo|Airbus A321neo,LH,[Lufthansa],LH2229|LH2229|LH2229,2022-05-07 12:10:00,2022-05-07 21:15:00,485,2,475.0,USD,305000.0,218000.0,40%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Embraer 195,RJ,[Royal Jordanian],RJ118|RJ118,2022-05-07 16:00:00,2022-05-08 07:40:00,880,1,490.0,USD,551000.0,218000.0,152%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Airbus A321,RJ,[Royal Jordanian],RJ118|RJ118,2022-05-07 16:00:00,2022-05-08 12:50:00,1190,1,490.0,USD,548000.0,218000.0,151%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1834,2022-05-07 17:50:00,2022-05-07 22:30:00,220,0,492.0,USD,269000.0,218000.0,23%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321|Airbus A320,LH,[Lufthansa],LH1041|LH1041,2022-05-07 18:25:00,2022-05-08 13:00:00,1055,1,516.0,USD,414000.0,218000.0,90%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Airbus A321neo,BA,[British Airways],BA305|BA305,2022-05-07 08:55:00,2022-05-07 19:05:00,550,1,527.0,USD,267000.0,218000.0,22%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A321neo,BA,[British Airways],BA307|BA307,2022-05-07 10:35:00,2022-05-07 19:05:00,450,1,527.0,USD,288000.0,218000.0,32%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A321neo,ME,[MEA],ME222|ME222,2022-05-07 19:40:00,2022-05-08 10:20:00,820,1,527.0,USD,,218000.0,None%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Boeing 737,multi,[Aegean| Turkish Airlines],A3521|A3521,2022-05-07 17:50:00,2022-05-08 10:50:00,960,1,527.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321|Airbus A321|Airbus A320neo,multi,[Lufthansa| Aegean],LH1051|LH1051|LH1051,2022-05-07 07:30:00,2022-05-07 20:00:00,690,2,531.0,USD,355000.0,218000.0,62%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320|Airbus A320neo,multi,[Lufthansa| Aegean],LH2239|LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 20:00:00,740,2,541.0,USD,321000.0,218000.0,47%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A320|Airbus A320neo,multi,[Lufthansa| Aegean],LH2227|LH2227|LH2227,2022-05-07 09:00:00,2022-05-07 20:00:00,600,2,541.0,USD,353000.0,218000.0,62%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,ME,[MEA],ME230|ME230,2022-05-07 17:10:00,2022-05-08 15:10:00,1260,1,554.0,USD,507000.0,218000.0,132%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1830,2022-05-07 07:45:00,2022-05-07 12:20:00,215,0,571.0,USD,269000.0,218000.0,23%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A330,TK,[Turkish Airlines],TK1822,2022-05-07 11:05:00,2022-05-07 15:35:00,210,0,571.0,USD,239000.0,218000.0,9%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1826,2022-05-07 16:00:00,2022-05-07 20:35:00,215,0,571.0,USD,264000.0,218000.0,21%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Boeing 737,multi,[Air France| KLM],AF1240|AF1240,2022-05-07 07:10:00,2022-05-07 16:05:00,475,1,590.0,USD,291000.0,218000.0,33%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1244|KL1244,2022-05-07 18:35:00,2022-05-08 16:05:00,1230,1,590.0,USD,294000.0,218000.0,35%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1246|KL1246,2022-05-07 20:15:00,2022-05-08 16:05:00,1130,1,590.0,USD,306000.0,218000.0,40%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Embraer 195|Airbus A321,multi,[LOT| Turkish Airlines],LO334|LO334,2022-05-07 07:05:00,2022-05-07 13:55:00,350,1,603.0,USD,364000.0,218000.0,66%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A330,multi,[Air France| Turkish Airlines],AF1300|AF1300,2022-05-07 09:20:00,2022-05-07 23:35:00,795,1,605.0,USD,442000.0,218000.0,103%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 777,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-07 21:45:00,435,1,612.0,USD,329000.0,218000.0,51%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A320,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-07 21:55:00,445,1,612.0,USD,327000.0,218000.0,49%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 00:05:00,575,1,612.0,USD,328000.0,218000.0,50%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A320,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 04:15:00,825,1,612.0,USD,327000.0,218000.0,49%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 05:35:00,905,1,612.0,USD,328000.0,218000.0,50%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 737MAX 8 Passenger,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 07:45:00,1035,1,612.0,USD,318000.0,218000.0,45%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 08:55:00,1105,1,612.0,USD,330000.0,218000.0,51%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A321,TK,[Turkish Airlines],TK7767|TK7767,2022-05-07 13:30:00,2022-05-08 09:55:00,1165,1,612.0,USD,330000.0,218000.0,51%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A220-300 Passenger|Airbus A330,multi,[Air France| Turkish Airlines],AF1800|AF1800,2022-05-07 14:55:00,2022-05-07 23:35:00,460,1,658.0,USD,464000.0,218000.0,112%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1824,2022-05-07 14:15:00,2022-05-07 18:45:00,210,0,661.0,USD,264000.0,218000.0,21%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A330|Airbus A330,multi,[Air France| Turkish Airlines],AF564|AF564,2022-05-07 09:05:00,2022-05-07 17:35:00,450,1,666.0,USD,523000.0,218000.0,140%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321neo,ME,[MEA],ME212|ME212,2022-05-07 13:40:00,2022-05-08 10:20:00,1180,1,670.0,USD,548000.0,218000.0,151%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321|Airbus A320,LH,[Lufthansa],LH1041|LH1041,2022-05-07 18:25:00,2022-05-08 17:00:00,1295,1,701.0,USD,414000.0,218000.0,90%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 777,multi,[Royal Air Maroc| Turkish Airlines],AT779|AT779,2022-05-07 13:45:00,2022-05-07 23:20:00,515,1,708.0,USD,609000.0,218000.0,179%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321neo,ME,[MEA],ME230|ME230,2022-05-07 17:10:00,2022-05-08 10:20:00,970,1,709.0,USD,548000.0,218000.0,151%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Boeing 737,MS,[EgyptAir],MS802|MS802,2022-05-07 22:45:00,2022-05-08 13:00:00,795,1,791.0,USD,493000.0,218000.0,126%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Boeing 737,MS,[EgyptAir],MS802|MS802,2022-05-07 22:45:00,2022-05-08 17:35:00,1070,1,791.0,USD,493000.0,218000.0,126%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Airbus A321,multi,[EgyptAir| Turkish Airlines],MS802|MS802,2022-05-07 22:45:00,2022-05-08 12:05:00,740,1,901.0,USD,484000.0,218000.0,122%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Airbus A320neo,MS,[EgyptAir],MS800|MS800,2022-05-07 16:00:00,2022-05-08 02:50:00,590,1,929.0,USD,431000.0,218000.0,98%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Boeing 737,MS,[EgyptAir],MS800|MS800,2022-05-07 16:00:00,2022-05-08 13:00:00,1200,1,979.0,USD,464000.0,218000.0,113%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,multi,[Lufthansa| Turkish Airlines],LH2239|LH2239,2022-05-07 06:40:00,2022-05-07 22:30:00,890,1,1080.0,USD,281000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A320,multi,[Lufthansa| Turkish Airlines],LH2227|LH2227,2022-05-07 09:00:00,2022-05-07 22:30:00,750,1,1080.0,USD,314000.0,218000.0,44%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320,multi,[Lufthansa| Turkish Airlines],LH2229|LH2229,2022-05-07 12:10:00,2022-05-07 22:30:00,560,1,1080.0,USD,289000.0,218000.0,32%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320,multi,[Lufthansa| Turkish Airlines],LH2231|LH2231,2022-05-07 14:25:00,2022-05-07 22:30:00,425,1,1080.0,USD,289000.0,218000.0,32%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Airbus A321|Airbus A320,multi,[Lufthansa| Turkish Airlines],LH1031|LH1031|LH1031,2022-05-07 11:25:00,2022-05-07 22:30:00,605,2,1151.0,USD,318000.0,218000.0,46%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Canadair RJ 900|Boeing 737,multi,[SAS| Turkish Airlines],SK2572|SK2572,2022-05-07 13:25:00,2022-05-07 22:50:00,505,1,1346.0,USD,487000.0,218000.0,123%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Airbus A321,multi,[EgyptAir| Turkish Airlines],MS800|MS800,2022-05-07 16:00:00,2022-05-08 06:10:00,790,1,1353.0,USD,456000.0,218000.0,109%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Canadair RJ 900|Boeing 737,multi,[SAS| Turkish Airlines],SK566|SK566,2022-05-07 11:00:00,2022-05-07 19:05:00,425,1,1405.0,USD,383000.0,218000.0,75%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Canadair RJ 900|Boeing 737,multi,[SAS| Turkish Airlines],SK566|SK566,2022-05-07 11:00:00,2022-05-07 23:10:00,670,1,1405.0,USD,391000.0,218000.0,79%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A330,TK,[Turkish Airlines],TK1822,2022-05-15 11:05:00,2022-05-15 15:35:00,210,0,258.0,USD,239000.0,218000.0,9%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1834,2022-05-15 17:50:00,2022-05-15 22:30:00,220,0,286.0,USD,264000.0,218000.0,21%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787,TK,[Turkish Airlines],TK1828,2022-05-15 19:55:00,2022-05-16 00:05:00,190,0,286.0,USD,212000.0,218000.0,-2%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1824,2022-05-15 14:15:00,2022-05-15 18:45:00,210,0,325.0,USD,269000.0,218000.0,23%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1826,2022-05-15 16:00:00,2022-05-15 20:35:00,215,0,325.0,USD,264000.0,218000.0,21%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320|Airbus A320,A3,[Aegean],A3475|A3475|A3475,2022-05-15 18:30:00,2022-05-16 09:50:00,860,2,235.0,USD,410000.0,218000.0,88%,2022-04-29 17:52:59
CDG,France,IST,Turkey,,multi,[SunExpress| Turkish Airlines],XQ917|XQ917,2022-05-15 14:20:00,2022-05-16 00:05:00,525,1,246.0,USD,298000.0,218000.0,36%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320,JU,[Air Serbia],JU315|JU315,2022-05-15 20:25:00,2022-05-16 15:50:00,1105,1,251.0,USD,404000.0,218000.0,85%,2022-04-29 17:52:59
CDG,France,IST,Turkey,,multi,[SunExpress| Turkish Airlines],XQ917|XQ917,2022-05-15 14:20:00,2022-05-15 22:55:00,455,1,252.0,USD,297000.0,218000.0,36%,2022-04-29 17:52:59
CDG,France,IST,Turkey,,multi,[Air France| Turkish Airlines],AF1410|AF1410,2022-05-15 07:20:00,2022-05-15 15:25:00,425,1,254.0,USD,316000.0,218000.0,45%,2022-04-29 17:52:59
CDG,France,IST,Turkey,,multi,[Blue Air| TAROM],0B106|0B106,2022-05-15 10:05:00,2022-05-15 17:40:00,395,1,260.0,USD,304000.0,218000.0,39%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320neo,BA,[British Airways],BA311|BA311,2022-05-15 06:40:00,2022-05-15 23:55:00,975,1,302.0,USD,267000.0,218000.0,22%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A318,RO,[TAROM],RO382|RO382,2022-05-15 12:00:00,2022-05-16 09:50:00,1250,1,302.0,USD,358000.0,218000.0,64%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A318|Airbus A318,RO,[TAROM],RO384|RO384,2022-05-15 16:20:00,2022-05-16 09:50:00,990,1,302.0,USD,354000.0,218000.0,62%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,ME,[MEA],ME230|ME230,2022-05-15 17:10:00,2022-05-16 10:20:00,970,1,324.0,USD,507000.0,218000.0,132%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321,TK,[Turkish Airlines],TK1830,2022-05-15 07:45:00,2022-05-15 12:20:00,215,0,325.0,USD,264000.0,218000.0,21%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Boeing 737,multi,[Air Serbia| Turkish Airlines],JU311|JU311,2022-05-15 10:00:00,2022-05-15 18:15:00,435,1,341.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320,multi,[Air Serbia| Turkish Airlines],JU311|JU311,2022-05-15 10:00:00,2022-05-15 23:10:00,730,1,341.0,USD,280000.0,218000.0,28%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A320,multi,[Air Serbia| Turkish Airlines],JU315|JU315,2022-05-15 20:25:00,2022-05-16 12:05:00,880,1,341.0,USD,366000.0,218000.0,68%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3615|A3615,2022-05-15 20:40:00,2022-05-16 09:50:00,730,1,349.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3615|A3615,2022-05-15 20:40:00,2022-05-16 20:00:00,1340,1,349.0,USD,282000.0,218000.0,29%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Airbus A330,multi,[TAROM| Turkish Airlines],RO382|RO382,2022-05-15 12:00:00,2022-05-15 23:20:00,620,1,368.0,USD,336000.0,218000.0,54%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A318|Airbus A330,multi,[TAROM| Turkish Airlines],RO384|RO384,2022-05-15 16:20:00,2022-05-15 23:20:00,360,1,368.0,USD,332000.0,218000.0,52%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Embraer 195|Embraer 195,LO,[LOT],LO332|LO332,2022-05-15 10:45:00,2022-05-15 23:30:00,705,1,394.0,USD,368000.0,218000.0,68%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A321,RJ,[Royal Jordanian],RJ118|RJ118,2022-05-15 16:00:00,2022-05-16 12:50:00,1190,1,449.0,USD,583000.0,218000.0,167%,2022-04-29 17:52:59
CDG,France,IST,Turkey,De Havilland-Bombardier Dash-8|Boeing 737MAX 8 Passenger,multi,[Luxair| Turkish Airlines],LG8022|LG8022,2022-05-15 20:45:00,2022-05-16 16:00:00,1095,1,472.0,USD,239000.0,218000.0,9%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 787,AT,[Royal Air Maroc],AT779|AT779,2022-05-15 13:45:00,2022-05-16 16:40:00,1555,1,478.0,USD,534000.0,218000.0,145%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 787,AT,[Royal Air Maroc],AT789|AT789,2022-05-15 18:40:00,2022-05-16 16:40:00,1260,1,478.0,USD,534000.0,218000.0,145%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321|Boeing 737,multi,[Air France| KLM],AF1240|AF1240,2022-05-15 07:10:00,2022-05-15 16:05:00,475,1,482.0,USD,300000.0,218000.0,37%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,ME,[MEA],ME212|ME212,2022-05-15 13:40:00,2022-05-16 10:20:00,1180,1,506.0,USD,507000.0,218000.0,132%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A320,A3,[Aegean],A3613|A3613,2022-05-15 16:35:00,2022-05-16 09:50:00,975,1,512.0,USD,326000.0,218000.0,49%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320neo|Airbus A320neo,MS,[EgyptAir],MS802|MS802,2022-05-15 22:45:00,2022-05-16 17:35:00,1070,1,514.0,USD,460000.0,218000.0,111%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A330,multi,[MEA| Turkish Airlines],ME230|ME230,2022-05-15 17:10:00,2022-05-16 05:55:00,705,1,527.0,USD,819000.0,218000.0,276%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Boeing 777,multi,[Aegean| Turkish Airlines],A3615|A3615,2022-05-15 20:40:00,2022-05-16 12:05:00,865,1,530.0,USD,292000.0,218000.0,34%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A321,multi,[Aegean| Turkish Airlines],A3615|A3615,2022-05-15 20:40:00,2022-05-16 17:15:00,1175,1,530.0,USD,292000.0,218000.0,33%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 787|Airbus A320neo,MS,[EgyptAir],MS800|MS800,2022-05-15 16:00:00,2022-05-16 13:00:00,1200,1,564.0,USD,431000.0,218000.0,98%,2022-04-29 17:52:59
CDG,France,IST,Turkey,De Havilland-Bombardier Dash-8|Boeing 737MAX 8 Passenger,multi,[Luxair| Turkish Airlines],LG8012|LG8012,2022-05-15 09:35:00,2022-05-15 22:30:00,715,1,583.0,USD,239000.0,218000.0,9%,2022-04-29 17:52:59
CDG,France,IST,Turkey,De Havilland-Bombardier Dash-8|Boeing 737MAX 8 Passenger,multi,[Luxair| Turkish Airlines],LG8014|LG8014,2022-05-15 12:50:00,2022-05-15 22:30:00,520,1,583.0,USD,239000.0,218000.0,9%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A320|Airbus A321neo,BA,[British Airways],BA311|BA311,2022-05-15 06:40:00,2022-05-15 19:05:00,685,1,585.0,USD,277000.0,218000.0,27%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321|Boeing 737,multi,[Air France| KLM],AF1340|AF1340,2022-05-15 08:20:00,2022-05-15 16:05:00,405,1,590.0,USD,300000.0,218000.0,37%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Boeing 737|Boeing 737,KL,[KLM],KL1228|KL1228,2022-05-15 09:30:00,2022-05-15 16:05:00,335,1,590.0,USD,294000.0,218000.0,35%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A321|Airbus A320,multi,[Lufthansa| Aegean],LH1051|LH1051|LH1051,2022-05-15 07:30:00,2022-05-15 20:00:00,690,2,590.0,USD,378000.0,218000.0,73%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A321neo|Airbus A330,multi,[MEA| Turkish Airlines],ME230|ME230,2022-05-15 17:10:00,2022-05-16 11:05:00,1015,1,603.0,USD,490000.0,218000.0,125%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Embraer 195|Airbus A321,multi,[LOT| Turkish Airlines],LO332|LO332,2022-05-15 10:45:00,2022-05-15 22:35:00,650,1,603.0,USD,360000.0,218000.0,65%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A220-300 Passenger|Airbus A330,multi,[Air France| Turkish Airlines],AF1000|AF1000,2022-05-15 07:10:00,2022-05-15 17:15:00,545,1,618.0,USD,369000.0,218000.0,69%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A220-300 Passenger|Airbus A330,multi,[Air France| Turkish Airlines],AF1000|AF1000,2022-05-15 07:10:00,2022-05-15 23:35:00,925,1,618.0,USD,437000.0,218000.0,100%,2022-04-29 17:52:59
CDG,France,IST,Turkey,Airbus A319|Airbus A330,multi,[Air France| Turkish Airlines],AF1300|AF1300,2022-05-15 09:20:00,2022-05-15 23:35:00,795,1,618.0,USD,475000.0,218000.0,118%,2022-04-29 17:52:59
